Number,Group,Video Class (BDI/ Control = safe),Video Name,TTI Frame Seccond File name ,"Instrument number
1 - 4","Yolo TTI
0 = TN
1 = TP
2 = FN
3 = FP","Ground Truth Location of TTI
0 = no TTI (TN/FP)
1 = ALOS
2 = BLOS",Comments,Instument Type,TTI interaction,Side,
,BDI,BDI Video,V7- Trimmed,1690,1,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1690,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,1690,3,2,2,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,1700,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1700,2,2,2,,suction,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,1750,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1750,2,0,0,,cautery,floating,right,
,BDI,BDI Video,V7- Trimmed,1760,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1760,2,2,2,,suction,suction,right,
,BDI,BDI Video,V7- Trimmed,1770,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1780,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1780,2,2,2,,peanut,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,1790,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1790,2,2,2,,peanut,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,1800,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1800,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,1800,3,1,2,,peanut,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,1810,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1810,2,0,0,,suction,,right,
,BDI,BDI Video,V7- Trimmed,1820,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1820,2,2,2,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,1830,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1830,2,0,0,,suction,,right,
,BDI,BDI Video,V7- Trimmed,1840,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1840,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,1840,3,2,2,,suction,suction,right,
,BDI,BDI Video,V7- Trimmed,1850,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1850,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,1860,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1860,2,0,0,,dissector,,right,
,BDI,BDI Video,V7- Trimmed,1870,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1870,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,1870,3,0,0,,dissector,,right,
,BDI,BDI Video,V7- Trimmed,1880,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1880,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,1880,3,2,2,,dissector,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,1890,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1890,2,1,2,,dissector,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,1900,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1900,2,0,0,,dissector,,right,
,BDI,BDI Video,V7- Trimmed,1930,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,1930,2,2,2,,dissector,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2010,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2010,2,2,2,,dissector,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2020,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2020,2,2,2,,dissector,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2030,1,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2030,2,1,2,TBRHS,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2060,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2060,2,2,2,,suction,suction,right,
,BDI,BDI Video,V7- Trimmed,2090,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2110,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2110,2,0,0,,dissector,,right,
,BDI,BDI Video,V7- Trimmed,2200,1,1,2,,ligasure,energy-sharp dissection,right,
,BDI,BDI Video,V7- Trimmed,2240,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2240,2,0,0,,G2,,left,
,BDI,BDI Video,V7- Trimmed,2240,3,0,0,,suction,suction,right,
,BDI,BDI Video,V7- Trimmed,2250,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2250,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2250,3,0,0,,suction,,right,
,BDI,BDI Video,V7- Trimmed,2260,1,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2260,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2260,3,0,0,,cautery,,right,
,BDI,BDI Video,V7- Trimmed,2270,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2280,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2280,2,1,2,,cautery,other,right,
,BDI,BDI Video,V7- Trimmed,2290,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2290,2,2,2,,cautery,energy-sharp dissection,right,
,BDI,BDI Video,V7- Trimmed,2300,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2300,2,3,0,,none,,,
,BDI,BDI Video,V7- Trimmed,2320,1,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2320,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2320,3,2,2,,cautery,other,right,
,BDI,BDI Video,V7- Trimmed,2330,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2330,2,2,2,,suction,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2340,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2340,2,2,2,,suction,suction,right,
,BDI,BDI Video,V7- Trimmed,2360,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2360,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2380,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2380,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2390,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2390,2,2,2,,dissector,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2410,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2410,2,3,0,,none,,,
,BDI,BDI Video,V7- Trimmed,2420,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2420,2,1,1,,G2,other,left,
,BDI,BDI Video,V7- Trimmed,2420,3,2,1,,peanut,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2440,1,1,1,,peanut,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2440,2,2,1,,G,other,left,
,BDI,BDI Video,V7- Trimmed,2470,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2470,2,0,0,,peanut,,right,
,BDI,BDI Video,V7- Trimmed,2520,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2520,2,2,1,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,2550,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2550,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2580,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2580,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2580,3,2,2,,cautery,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2590,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2590,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2590,3,2,2,,cautery,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2600,1,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2600,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2600,3,2,2,,cautery,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2610,1,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2610,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2610,3,2,2,,cautery,energy-sharp dissection,right,
,BDI,BDI Video,V7- Trimmed,2620,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2620,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2620,3,1,2,,cautery,energy-sharp dissection,right,
,BDI,BDI Video,V7- Trimmed,2630,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2630,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2640,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2640,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2640,3,0,0,,harmonic,,right,
,BDI,BDI Video,V7- Trimmed,2650,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2650,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2650,3,2,2,,harmonic,energy-sharp dissection,right,
,BDI,BDI Video,V7- Trimmed,2660,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2660,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2660,3,2,2,,harmonic,energy-sharp dissection,right,
,BDI,BDI Video,V7- Trimmed,2680,1,2,1,,G,other,left,
,BDI,BDI Video,V7- Trimmed,2680,2,1,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2680,3,2,2,,suction,suction,right,
,BDI,BDI Video,V7- Trimmed,2700,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2700,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2700,3,0,0,,peanut,,right,
,BDI,BDI Video,V7- Trimmed,2730,1,3,0,,none,,,
,BDI,BDI Video,V7- Trimmed,2730,2,2,2,,peanut,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2770,1,2,1,,G,other,left,
,BDI,BDI Video,V7- Trimmed,2770,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2770,3,3,0,,none,,,
,BDI,BDI Video,V7- Trimmed,2770,4,2,2,,cautery,other,right,
,BDI,BDI Video,V7- Trimmed,2790,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2790,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,2790,3,2,2,,suction,suction,right,
,BDI,BDI Video,V7- Trimmed,2820,1,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2820,2,1,2,,peanut,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,2840,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2850,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2850,2,2,1,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,2850,3,0,0,,G,floating outside zone of interest,left,
,BDI,BDI Video,V7- Trimmed,2860,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2860,2,2,2,,suction,suction,right,
,BDI,BDI Video,V7- Trimmed,2860,3,0,0,,G,floating outside zone of interest,left,
,BDI,BDI Video,V7- Trimmed,2910,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2910,2,0,0,,suction,,right,
,BDI,BDI Video,V7- Trimmed,2970,1,3,0,,none,,,
,BDI,BDI Video,V7- Trimmed,2970,2,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2970,3,1,2,,suction,suction,right,
,BDI,BDI Video,V7- Trimmed,2980,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,2980,2,1,1,,suction,suction,right,
,BDI,BDI Video,V7- Trimmed,3060,1,2,2,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,3060,2,3,0,,suction,,right,
,BDI,BDI Video,V7- Trimmed,3090,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3090,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,3090,3,2,2,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,3100,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3100,2,2,1,,G2,RG,left,
,BDI,BDI Video,V7- Trimmed,3100,3,2,2,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,3130,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3140,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3150,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3190,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3200,1,3,0,,G,,left,
,BDI,BDI Video,V7- Trimmed,3200,2,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3200,3,0,0,,dissector,,right,
,BDI,BDI Video,V7- Trimmed,3220,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3220,2,0,0,,dissector,,right,
,BDI,BDI Video,V7- Trimmed,3330,1,3,0,,none,,,
,BDI,BDI Video,V7- Trimmed,3330,2,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3330,3,2,2,,dissector,blunt dissection,right,
,BDI,BDI Video,V7- Trimmed,3350,1,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3350,2,3,0,,G,,left,
,BDI,BDI Video,V7- Trimmed,3350,3,0,0,,suction,,right,
,BDI,BDI Video,V7- Trimmed,3380,1,1,2,,ligasure,energy-sharp dissection,right,
,BDI,BDI Video,V7- Trimmed,3400,1,3,0,,none,,,
,BDI,BDI Video,V7- Trimmed,3400,2,2,1,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,3460,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3460,2,0,0,,dissector,,right,
,BDI,BDI Video,V7- Trimmed,3460,3,3,0,,none,,,
,BDI,BDI Video,V7- Trimmed,3530,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3530,2,2,2,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,3570,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3570,2,2,1,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,3580,1,2,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3580,2,1,2,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,3650,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3650,2,2,2,,ligasure,energy-sharp dissection,right,
,BDI,BDI Video,V7- Trimmed,3670,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3670,2,3,0,,suction,,right,
,BDI,BDI Video,V7- Trimmed,3690,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3690,2,2,2,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,3700,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3700,2,0,0,,suction,,right,
,BDI,BDI Video,V7- Trimmed,3720,1,3,0,,G,,left,
,BDI,BDI Video,V7- Trimmed,3720,2,0,0,,G2,,left,
,BDI,BDI Video,V7- Trimmed,3720,3,2,2,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,3740,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3790,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3790,2,0,0,,suction,,right,
,BDI,BDI Video,V7- Trimmed,3850,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3890,1,1,1,,G,RG,left,
,BDI,BDI Video,V7- Trimmed,3890,2,2,2,,suction,other,right,
,BDI,BDI Video,V7- Trimmed,3930,1,1,1,,G,RG,left,
